FeatureCode,DateCode,Measurement,Units,Value,Indices of Deprivation
E01023233,2019,Score,,5.216,a. Index of Multiple Deprivation (IMD)
E01023915,2019,Score,,14.92,a. Index of Multiple Deprivation (IMD)
E01023801,2019,Score,,15.78,a. Index of Multiple Deprivation (IMD)
E01023219,2019,Score,,14.188,a. Index of Multiple Deprivation (IMD)
E01023768,2019,Score,,5.074,a. Index of Multiple Deprivation (IMD)
E01005398,2019,Score,,21.362,a. Index of Multiple Deprivation (IMD)
E01023822,2019,Score,,2.814,a. Index of Multiple Deprivation (IMD)
E01023881,2019,Score,,5.225,a. Index of Multiple Deprivation (IMD)
E01023600,2019,Score,,16.566,a. Index of Multiple Deprivation (IMD)
E01023689,2019,Score,,2.623,a. Index of Multiple Deprivation (IMD)
E01023490,2019,Score,,7.405,a. Index of Multiple Deprivation (IMD)
E01023677,2019,Score,,19.837,a. Index of Multiple Deprivation (IMD)
E01032945,2019,Score,,13.755,a. Index of Multiple Deprivation (IMD)
E01032983,2019,Score,,3.607,a. Index of Multiple Deprivation (IMD)
E01032717,2019,Score,,13.472,a. Index of Multiple Deprivation (IMD)
E01032815,2019,Score,,33.303,a. Index of Multiple Deprivation (IMD)
E01033082,2019,Score,,25.28,a. Index of Multiple Deprivation (IMD)
E01033146,2019,Score,,37.571,a. Index of Multiple Deprivation (IMD)
E01023604,2019,Score,,6.19,a. Index of Multiple Deprivation (IMD)
E01023665,2019,Score,,6.143,a. Index of Multiple Deprivation (IMD)
E01032860,2019,Score,,7.27,a. Index of Multiple Deprivation (IMD)
E01032989,2019,Score,,11.789,a. Index of Multiple Deprivation (IMD)
E01023712,2019,Score,,8.615,a. Index of Multiple Deprivation (IMD)
E01032821,2019,Score,,8.23,a. Index of Multiple Deprivation (IMD)
E01032902,2019,Score,,15.146,a. Index of Multiple Deprivation (IMD)
E01032907,2019,Score,,37.671,a. Index of Multiple Deprivation (IMD)
E01033000,2019,Score,,36.05,a. Index of Multiple Deprivation (IMD)
E01010827,2019,Score,,33.054,a. Index of Multiple Deprivation (IMD)
E01010715,2019,Score,,40.236,a. Index of Multiple Deprivation (IMD)
E01026769,2019,Score,,16.363,a. Index of Multiple Deprivation (IMD)
E01026912,2019,Score,,9.311,a. Index of Multiple Deprivation (IMD)
E01013103,2019,Score,,7.472,a. Index of Multiple Deprivation (IMD)
E01013138,2019,Score,,81.548,a. Index of Multiple Deprivation (IMD)
E01026901,2019,Score,,8.358,a. Index of Multiple Deprivation (IMD)
E01010793,2019,Score,,32.329,a. Index of Multiple Deprivation (IMD)
E01027227,2019,Score,,28.938,a. Index of Multiple Deprivation (IMD)
E01017930,2019,Score,,3.043,a. Index of Multiple Deprivation (IMD)
E01010872,2019,Score,,54.41,a. Index of Multiple Deprivation (IMD)
E01027217,2019,Score,,9.98,a. Index of Multiple Deprivation (IMD)
E01026918,2019,Score,,10.014,a. Index of Multiple Deprivation (IMD)
E01026895,2019,Score,,10.432,a. Index of Multiple Deprivation (IMD)
E01017931,2019,Score,,10.558,a. Index of Multiple Deprivation (IMD)
E01018017,2019,Score,,16.874,a. Index of Multiple Deprivation (IMD)
E01013045,2019,Score,,32.979,a. Index of Multiple Deprivation (IMD)
E01017978,2019,Score,,30.788,a. Index of Multiple Deprivation (IMD)
E01018003,2019,Score,,13.945,a. Index of Multiple Deprivation (IMD)
E01013089,2019,Score,,4.185,a. Index of Multiple Deprivation (IMD)
E01023552,2019,Score,,10.639,a. Index of Multiple Deprivation (IMD)
E01013064,2019,Score,,5.123,a. Index of Multiple Deprivation (IMD)
E01013087,2019,Score,,31.197,a. Index of Multiple Deprivation (IMD)
E01012712,2019,Score,,25.547,a. Index of Multiple Deprivation (IMD)
E01012737,2019,Score,,87.371,a. Index of Multiple Deprivation (IMD)
E01013178,2019,Score,,13.861,a. Index of Multiple Deprivation (IMD)
E01013207,2019,Score,,28.853,a. Index of Multiple Deprivation (IMD)
E01012768,2019,Score,,18.959,a. Index of Multiple Deprivation (IMD)
E01017973,2019,Score,,19.18,a. Index of Multiple Deprivation (IMD)
E01012757,2019,Score,,32.424,a. Index of Multiple Deprivation (IMD)
E01028834,2019,Score,,20.552,a. Index of Multiple Deprivation (IMD)
E01028800,2019,Score,,13.86,a. Index of Multiple Deprivation (IMD)
E01028961,2019,Score,,17.023,a. Index of Multiple Deprivation (IMD)
E01029009,2019,Score,,8.002,a. Index of Multiple Deprivation (IMD)
E01018514,2019,Score,,18.339,a. Index of Multiple Deprivation (IMD)
E01018527,2019,Score,,8.279,a. Index of Multiple Deprivation (IMD)
E01029135,2019,Score,,15.555,a. Index of Multiple Deprivation (IMD)
E01028813,2019,Score,,17.043,a. Index of Multiple Deprivation (IMD)
E01023350,2019,Score,,20.864,a. Index of Multiple Deprivation (IMD)
E01023305,2019,Score,,16.859,a. Index of Multiple Deprivation (IMD)
E01023337,2019,Score,,24.341,a. Index of Multiple Deprivation (IMD)
E01023369,2019,Score,,19.809,a. Index of Multiple Deprivation (IMD)
E01029153,2019,Score,,17.721,a. Index of Multiple Deprivation (IMD)
E01029061,2019,Score,,13.941,a. Index of Multiple Deprivation (IMD)
E01029154,2019,Score,,20.57,a. Index of Multiple Deprivation (IMD)
E01029676,2019,Score,,9.053,a. Index of Multiple Deprivation (IMD)
E01029207,2019,Score,,6.675,a. Index of Multiple Deprivation (IMD)
E01029636,2019,Score,,7.595,a. Index of Multiple Deprivation (IMD)
E01029537,2019,Score,,23.227,a. Index of Multiple Deprivation (IMD)
E01029196,2019,Score,,21.983,a. Index of Multiple Deprivation (IMD)
E01028955,2019,Score,,19.977,a. Index of Multiple Deprivation (IMD)
E01029173,2019,Score,,19.497,a. Index of Multiple Deprivation (IMD)
E01029653,2019,Score,,12.505,a. Index of Multiple Deprivation (IMD)
E01029022,2019,Score,,7.493,a. Index of Multiple Deprivation (IMD)
E01029025,2019,Score,,22.186,a. Index of Multiple Deprivation (IMD)
E01018190,2019,Score,,17.115,a. Index of Multiple Deprivation (IMD)
E01018253,2019,Score,,1.559,a. Index of Multiple Deprivation (IMD)
E01018510,2019,Score,,10.33,a. Index of Multiple Deprivation (IMD)
E01029683,2019,Score,,12.384,a. Index of Multiple Deprivation (IMD)
E01018501,2019,Score,,19.238,a. Index of Multiple Deprivation (IMD)
E01012248,2019,Score,,37.546,a. Index of Multiple Deprivation (IMD)
E01011971,2019,Score,,7.421,a. Index of Multiple Deprivation (IMD)
E01012359,2019,Score,,65.918,a. Index of Multiple Deprivation (IMD)
E01012291,2019,Score,,36.132,a. Index of Multiple Deprivation (IMD)
E01011970,2019,Score,,9.609,a. Index of Multiple Deprivation (IMD)
E01012544,2019,Score,,20.286,a. Index of Multiple Deprivation (IMD)
E01012596,2019,Score,,49.581,a. Index of Multiple Deprivation (IMD)
E01012020,2019,Score,,48.153,a. Index of Multiple Deprivation (IMD)
E01012668,2019,Score,,29.322,a. Index of Multiple Deprivation (IMD)
E01012285,2019,Score,,25.06,a. Index of Multiple Deprivation (IMD)
E01032920,2019,Score,,48.564,a. Index of Multiple Deprivation (IMD)
E01032938,2019,Score,,9.991,a. Index of Multiple Deprivation (IMD)
E01012642,2019,Score,,37.288,a. Index of Multiple Deprivation (IMD)
E01012255,2019,Score,,7.247,a. Index of Multiple Deprivation (IMD)
E01012691,2019,Score,,29.6,a. Index of Multiple Deprivation (IMD)
E01023210,2019,Score,,2.369,a. Index of Multiple Deprivation (IMD)
E01023165,2019,Score,,13.102,a. Index of Multiple Deprivation (IMD)
E01023190,2019,Score,,8.746,a. Index of Multiple Deprivation (IMD)
E01023252,2019,Score,,13.883,a. Index of Multiple Deprivation (IMD)
E01012443,2019,Score,,26.19,a. Index of Multiple Deprivation (IMD)
E01012338,2019,Score,,17.368,a. Index of Multiple Deprivation (IMD)
E01012342,2019,Score,,37.112,a. Index of Multiple Deprivation (IMD)
E01023343,2019,Score,,32.143,a. Index of Multiple Deprivation (IMD)
E01012445,2019,Score,,64.638,a. Index of Multiple Deprivation (IMD)
E01023364,2019,Score,,2.262,a. Index of Multiple Deprivation (IMD)
E01012683,2019,Score,,84.357,a. Index of Multiple Deprivation (IMD)
E01012623,2019,Score,,40.345,a. Index of Multiple Deprivation (IMD)
E01023384,2019,Score,,18.531,a. Index of Multiple Deprivation (IMD)
E01023356,2019,Score,,12.507,a. Index of Multiple Deprivation (IMD)
E01023208,2019,Score,,11.658,a. Index of Multiple Deprivation (IMD)
E01029167,2019,Score,,18.023,a. Index of Multiple Deprivation (IMD)
E01029179,2019,Score,,26.192,a. Index of Multiple Deprivation (IMD)
E01028992,2019,Score,,23.213,a. Index of Multiple Deprivation (IMD)
E01029159,2019,Score,,6.193,a. Index of Multiple Deprivation (IMD)
E01029370,2019,Score,,8.743,a. Index of Multiple Deprivation (IMD)
E01029376,2019,Score,,13.501,a. Index of Multiple Deprivation (IMD)
E01029250,2019,Score,,13.849,a. Index of Multiple Deprivation (IMD)
E01029259,2019,Score,,19.132,a. Index of Multiple Deprivation (IMD)
E01029069,2019,Score,,14.883,a. Index of Multiple Deprivation (IMD)
E01028948,2019,Score,,21.123,a. Index of Multiple Deprivation (IMD)
E01028941,2019,Score,,17.259,a. Index of Multiple Deprivation (IMD)
E01028915,2019,Score,,13.415,a. Index of Multiple Deprivation (IMD)
E01029648,2019,Score,,25.309,a. Index of Multiple Deprivation (IMD)
E01029075,2019,Score,,22.245,a. Index of Multiple Deprivation (IMD)
E01028957,2019,Score,,53.843,a. Index of Multiple Deprivation (IMD)
E01029030,2019,Score,,5.293,a. Index of Multiple Deprivation (IMD)
E01029634,2019,Score,,28.378,a. Index of Multiple Deprivation (IMD)
E01029748,2019,Score,,6.109,a. Index of Multiple Deprivation (IMD)
E01029616,2019,Score,,10.609,a. Index of Multiple Deprivation (IMD)
E01029548,2019,Score,,43.346,a. Index of Multiple Deprivation (IMD)
E01029709,2019,Score,,3.312,a. Index of Multiple Deprivation (IMD)
E01029470,2019,Score,,21.909,a. Index of Multiple Deprivation (IMD)
E01029689,2019,Score,,21.612,a. Index of Multiple Deprivation (IMD)
E01029630,2019,Score,,6.231,a. Index of Multiple Deprivation (IMD)
E01029579,2019,Score,,9.159,a. Index of Multiple Deprivation (IMD)
E01029522,2019,Score,,16.169,a. Index of Multiple Deprivation (IMD)
E01029385,2019,Score,,12.834,a. Index of Multiple Deprivation (IMD)
E01029442,2019,Score,,3.985,a. Index of Multiple Deprivation (IMD)
E01029574,2019,Score,,13.769,a. Index of Multiple Deprivation (IMD)
E01027978,2019,Score,,51.577,a. Index of Multiple Deprivation (IMD)
E01029407,2019,Score,,29.326,a. Index of Multiple Deprivation (IMD)
E01027961,2019,Score,,11.705,a. Index of Multiple Deprivation (IMD)
E01028061,2019,Score,,9.052,a. Index of Multiple Deprivation (IMD)
E01028081,2019,Score,,19.883,a. Index of Multiple Deprivation (IMD)
E01027982,2019,Score,,23.669,a. Index of Multiple Deprivation (IMD)
E01027988,2019,Score,,16.559,a. Index of Multiple Deprivation (IMD)
E01028469,2019,Score,,8.036,a. Index of Multiple Deprivation (IMD)
E01027646,2019,Score,,11.599,a. Index of Multiple Deprivation (IMD)
E01028090,2019,Score,,10.21,a. Index of Multiple Deprivation (IMD)
E01028596,2019,Score,,4.923,a. Index of Multiple Deprivation (IMD)
E01028614,2019,Score,,9.416,a. Index of Multiple Deprivation (IMD)
E01027680,2019,Score,,12.002,a. Index of Multiple Deprivation (IMD)
E01027629,2019,Score,,28.703,a. Index of Multiple Deprivation (IMD)
E01027738,2019,Score,,12.987,a. Index of Multiple Deprivation (IMD)
E01027972,2019,Score,,18.429,a. Index of Multiple Deprivation (IMD)
E01027689,2019,Score,,14.449,a. Index of Multiple Deprivation (IMD)
E01028510,2019,Score,,9.301,a. Index of Multiple Deprivation (IMD)
E01028583,2019,Score,,5.246,a. Index of Multiple Deprivation (IMD)
E01028668,2019,Score,,5.46,a. Index of Multiple Deprivation (IMD)
E01028726,2019,Score,,9.67,a. Index of Multiple Deprivation (IMD)
E01028622,2019,Score,,5.322,a. Index of Multiple Deprivation (IMD)
E01028637,2019,Score,,5.179,a. Index of Multiple Deprivation (IMD)
E01028189,2019,Score,,19.928,a. Index of Multiple Deprivation (IMD)
E01028205,2019,Score,,14.478,a. Index of Multiple Deprivation (IMD)
E01028162,2019,Score,,18.752,a. Index of Multiple Deprivation (IMD)
E01023268,2019,Score,,2.606,a. Index of Multiple Deprivation (IMD)
E01028493,2019,Score,,13.758,a. Index of Multiple Deprivation (IMD)
E01028098,2019,Score,,23.804,a. Index of Multiple Deprivation (IMD)
E01028217,2019,Score,,9.227,a. Index of Multiple Deprivation (IMD)
E01028340,2019,Score,,31.414,a. Index of Multiple Deprivation (IMD)
E01023282,2019,Score,,11.555,a. Index of Multiple Deprivation (IMD)
E01022984,2019,Score,,9.114,a. Index of Multiple Deprivation (IMD)
E01027528,2019,Score,,41.394,a. Index of Multiple Deprivation (IMD)
E01023156,2019,Score,,35.365,a. Index of Multiple Deprivation (IMD)
E01022968,2019,Score,,45.529,a. Index of Multiple Deprivation (IMD)
E01027511,2019,Score,,15.141,a. Index of Multiple Deprivation (IMD)
E01023382,2019,Score,,12.443,a. Index of Multiple Deprivation (IMD)
E01027449,2019,Score,,6.796,a. Index of Multiple Deprivation (IMD)
E01023172,2019,Score,,5.122,a. Index of Multiple Deprivation (IMD)
E01023509,2019,Score,,6.967,a. Index of Multiple Deprivation (IMD)
E01023540,2019,Score,,12.756,a. Index of Multiple Deprivation (IMD)
E01023918,2019,Score,,14.682,a. Index of Multiple Deprivation (IMD)
E01023508,2019,Score,,10.522,a. Index of Multiple Deprivation (IMD)
E01023224,2019,Score,,18.862,a. Index of Multiple Deprivation (IMD)
E01023217,2019,Score,,6.53,a. Index of Multiple Deprivation (IMD)
E01023548,2019,Score,,8.532,a. Index of Multiple Deprivation (IMD)
E01023461,2019,Score,,6.838,a. Index of Multiple Deprivation (IMD)
E01027403,2019,Score,,2.491,a. Index of Multiple Deprivation (IMD)
E01027432,2019,Score,,26.74,a. Index of Multiple Deprivation (IMD)
E01027339,2019,Score,,40.762,a. Index of Multiple Deprivation (IMD)
E01027375,2019,Score,,24.185,a. Index of Multiple Deprivation (IMD)
E01023315,2019,Score,,10.867,a. Index of Multiple Deprivation (IMD)
E01023334,2019,Score,,14.499,a. Index of Multiple Deprivation (IMD)
E01023027,2019,Score,,19.457,a. Index of Multiple Deprivation (IMD)
E01023262,2019,Score,,21.125,a. Index of Multiple Deprivation (IMD)
E01023084,2019,Score,,10.405,a. Index of Multiple Deprivation (IMD)
E01023427,2019,Score,,19.691,a. Index of Multiple Deprivation (IMD)
E01023236,2019,Score,,16.244,a. Index of Multiple Deprivation (IMD)
E01023351,2019,Score,,13.185,a. Index of Multiple Deprivation (IMD)
E01023362,2019,Score,,2.561,a. Index of Multiple Deprivation (IMD)
E01023086,2019,Score,,19.197,a. Index of Multiple Deprivation (IMD)
E01023779,2019,Score,,22.7,a. Index of Multiple Deprivation (IMD)
E01023819,2019,Score,,6.695,a. Index of Multiple Deprivation (IMD)
E01023635,2019,Score,,18.186,a. Index of Multiple Deprivation (IMD)
E01023640,2019,Score,,33.557,a. Index of Multiple Deprivation (IMD)
E01023041,2019,Score,,7.094,a. Index of Multiple Deprivation (IMD)
E01023487,2019,Score,,23.305,a. Index of Multiple Deprivation (IMD)
E01023500,2019,Score,,7.862,a. Index of Multiple Deprivation (IMD)
E01023391,2019,Score,,11.056,a. Index of Multiple Deprivation (IMD)
E01022962,2019,Score,,15.765,a. Index of Multiple Deprivation (IMD)
E01023006,2019,Score,,38.034,a. Index of Multiple Deprivation (IMD)
E01029801,2019,Score,,16.68,a. Index of Multiple Deprivation (IMD)
E01029707,2019,Score,,14.117,a. Index of Multiple Deprivation (IMD)
E01022903,2019,Score,,44.267,a. Index of Multiple Deprivation (IMD)
E01023004,2019,Score,,8.478,a. Index of Multiple Deprivation (IMD)
E01022970,2019,Score,,38.245,a. Index of Multiple Deprivation (IMD)
E01029955,2019,Score,,13.572,a. Index of Multiple Deprivation (IMD)
E01030033,2019,Score,,8.153,a. Index of Multiple Deprivation (IMD)
E01023629,2019,Score,,8.595,a. Index of Multiple Deprivation (IMD)
E01029891,2019,Score,,13.078,a. Index of Multiple Deprivation (IMD)
E01023867,2019,Score,,17.152,a. Index of Multiple Deprivation (IMD)
E01023909,2019,Score,,5.812,a. Index of Multiple Deprivation (IMD)
E01030111,2019,Score,,9.538,a. Index of Multiple Deprivation (IMD)
E01023841,2019,Score,,2.015,a. Index of Multiple Deprivation (IMD)
E01023415,2019,Score,,10.817,a. Index of Multiple Deprivation (IMD)
E01022904,2019,Score,,36.707,a. Index of Multiple Deprivation (IMD)
E01022919,2019,Score,,16.892,a. Index of Multiple Deprivation (IMD)
E01022870,2019,Score,,4.213,a. Index of Multiple Deprivation (IMD)
E01023619,2019,Score,,7.5,a. Index of Multiple Deprivation (IMD)
E01023628,2019,Score,,4.713,a. Index of Multiple Deprivation (IMD)
E01023549,2019,Score,,10.38,a. Index of Multiple Deprivation (IMD)
E01025323,2019,Score,,9.167,a. Index of Multiple Deprivation (IMD)
E01025118,2019,Score,,45.111,a. Index of Multiple Deprivation (IMD)
E01024419,2019,Score,,10.904,a. Index of Multiple Deprivation (IMD)
E01025030,2019,Score,,21.852,a. Index of Multiple Deprivation (IMD)
E01024312,2019,Score,,24.493,a. Index of Multiple Deprivation (IMD)
E01024221,2019,Score,,8.79,a. Index of Multiple Deprivation (IMD)
E01025016,2019,Score,,3.525,a. Index of Multiple Deprivation (IMD)
E01025295,2019,Score,,52.54,a. Index of Multiple Deprivation (IMD)
E01026025,2019,Score,,26.027,a. Index of Multiple Deprivation (IMD)
E01025810,2019,Score,,10.211,a. Index of Multiple Deprivation (IMD)
E01026207,2019,Score,,28.322,a. Index of Multiple Deprivation (IMD)
E01026017,2019,Score,,32.823,a. Index of Multiple Deprivation (IMD)
E01025088,2019,Score,,9.866,a. Index of Multiple Deprivation (IMD)
E01025014,2019,Score,,15.052,a. Index of Multiple Deprivation (IMD)
E01025818,2019,Score,,18.467,a. Index of Multiple Deprivation (IMD)
E01022802,2019,Score,,16.44,a. Index of Multiple Deprivation (IMD)
E01022852,2019,Score,,3.655,a. Index of Multiple Deprivation (IMD)
E01030747,2019,Score,,22.007,a. Index of Multiple Deprivation (IMD)
E01022964,2019,Score,,34.579,a. Index of Multiple Deprivation (IMD)
E01022978,2019,Score,,8.081,a. Index of Multiple Deprivation (IMD)
E01022864,2019,Score,,10.41,a. Index of Multiple Deprivation (IMD)
E01022890,2019,Score,,17.585,a. Index of Multiple Deprivation (IMD)
E01030580,2019,Score,,6.907,a. Index of Multiple Deprivation (IMD)
E01024462,2019,Score,,8.078,a. Index of Multiple Deprivation (IMD)
E01024344,2019,Score,,8.726,a. Index of Multiple Deprivation (IMD)
E01024636,2019,Score,,11.001,a. Index of Multiple Deprivation (IMD)
E01024282,2019,Score,,16.855,a. Index of Multiple Deprivation (IMD)
E01024422,2019,Score,,11.755,a. Index of Multiple Deprivation (IMD)
E01022760,2019,Score,,11.226,a. Index of Multiple Deprivation (IMD)
E01024250,2019,Score,,14.428,a. Index of Multiple Deprivation (IMD)
E01022730,2019,Score,,6.416,a. Index of Multiple Deprivation (IMD)
